System,Timestamp,Residency
SystemC,2024-01-02 02:03:00,55.50425794410687
SystemA,2024-01-02 02:04:00,55.79195222823094
SystemB,2024-01-02 02:04:00,55.4364053421809
SystemC,2024-01-02 02:04:00,54.67274399817331
SystemA,2024-01-02 02:05:00,54.400450668659396
SystemB,2024-01-02 02:05:00,54.01654794980375
SystemC,2024-01-02 02:05:00,55.42589935325302
SystemA,2024-01-02 02:06:00,55.7135940343357
SystemB,2024-01-02 02:06:00,55.675466750139115
SystemC,2024-01-02 02:06:00,54.874252335676445
SystemA,2024-01-02 02:07:00,55.321844815100086
SystemB,2024-01-02 02:07:00,55.66683343717208
SystemC,2024-01-02 02:07:00,55.362719277989484
SystemA,2024-01-02 02:08:00,56.04679823202058
SystemB,2024-01-02 02:08:00,55.08718590343664
SystemC,2024-01-02 02:08:00,55.805484222532776
SystemA,2024-01-02 02:09:00,56.15451929169277
SystemB,2024-01-02 02:09:00,55.70347653275048
SystemC,2024-01-02 02:09:00,54.98799730097339
SystemA,2024-01-02 02:10:00,55.17756808037744
SystemB,2024-01-02 02:10:00,55.06062620226311
SystemC,2024-01-02 02:10:00,54.34158622053644
SystemA,2024-01-02 02:11:00,55.192897984280876
SystemB,2024-01-02 02:11:00,55.68598886965335
SystemC,2024-01-02 02:11:00,55.55703695382117
SystemA,2024-01-02 02:12:00,55.80459195886598
SystemB,2024-01-02 02:12:00,55.27387177922695
SystemC,2024-01-02 02:12:00,54.65946295094321
SystemA,2024-01-02 02:13:00,54.90508789758034
SystemB,2024-01-02 02:13:00,55.31547097181931
SystemC,2024-01-02 02:13:00,55.78693392746897
SystemA,2024-01-02 02:14:00,55.4559320921637
SystemB,2024-01-02 02:14:00,55.886185574535986
SystemC,2024-01-02 02:14:00,56.22167353220884
SystemA,2024-01-02 02:15:00,55.24947794806091
SystemB,2024-01-02 02:15:00,55.716453094662846
SystemC,2024-01-02 02:15:00,54.504431630400305
SystemA,2024-01-02 02:16:00,56.3113242360813
SystemB,2024-01-02 02:16:00,55.59974423184117
SystemC,2024-01-02 02:16:00,54.62905926906876
SystemA,2024-01-02 02:17:00,55.64521076601473
SystemB,2024-01-02 02:17:00,55.65060667516094
SystemC,2024-01-02 02:17:00,55.46647418139764
SystemA,2024-01-02 02:18:00,56.17929890996004
SystemB,2024-01-02 02:18:00,54.99817290665004
SystemC,2024-01-02 02:18:00,56.32582397675961
SystemA,2024-01-02 02:19:00,55.48094300685935
SystemB,2024-01-02 02:19:00,54.68724676005559
SystemC,2024-01-02 02:19:00,55.923703970361814
SystemA,2024-01-02 02:20:00,55.63861789506547
SystemB,2024-01-02 02:20:00,56.27909817350576
SystemC,2024-01-02 02:20:00,55.384824822694576
SystemA,2024-01-02 02:21:00,55.750232246699696
SystemB,2024-01-02 02:21:00,55.80764317103245
SystemC,2024-01-02 02:21:00,56.49016021939258
SystemA,2024-01-02 02:22:00,56.06206281988209
SystemB,2024-01-02 02:22:00,55.55693188004203
SystemC,2024-01-02 02:22:00,56.04371339659369
SystemA,2024-01-02 02:23:00,56.05977825845509
SystemB,2024-01-02 02:23:00,54.95366652216384
SystemC,2024-01-02 02:23:00,56.528702645991245
SystemA,2024-01-02 02:24:00,55.81853113403028
SystemB,2024-01-02 02:24:00,55.37651528149467
SystemC,2024-01-02 02:24:00,55.935735344673375
SystemA,2024-01-02 02:25:00,56.19556650269706
SystemB,2024-01-02 02:25:00,56.64742915082362
SystemC,2024-01-02 02:25:00,56.262876309277694
SystemA,2024-01-02 02:26:00,56.027704336578594
SystemB,2024-01-02 02:26:00,56.01959143409939
SystemC,2024-01-02 02:26:00,56.37869147042829
SystemA,2024-01-02 02:27:00,56.014973814989176
SystemB,2024-01-02 02:27:00,56.12756930331213
SystemC,2024-01-02 02:27:00,55.52372873473278
SystemA,2024-01-02 02:28:00,55.13817996708699
SystemB,2024-01-02 02:28:00,55.722925867284566
SystemC,2024-01-02 02:28:00,56.53278366727487
SystemA,2024-01-02 02:29:00,56.493564777446686
SystemB,2024-01-02 02:29:00,55.66213193691984
SystemC,2024-01-02 02:29:00,55.90935669859648
SystemA,2024-01-02 02:30:00,56.99861181561058
SystemB,2024-01-02 02:30:00,55.477273099675486
SystemC,2024-01-02 02:30:00,55.655984130168925
SystemA,2024-01-02 02:31:00,56.885360788356174
SystemB,2024-01-02 02:31:00,56.0026837209384
SystemC,2024-01-02 02:31:00,55.58388802842014
SystemA,2024-01-02 02:32:00,56.31877663394821
SystemB,2024-01-02 02:32:00,56.51818223776649
SystemC,2024-01-02 02:32:00,56.067170468873556
SystemA,2024-01-02 02:33:00,56.71509201207147
SystemB,2024-01-02 02:33:00,57.30882837785672
SystemC,2024-01-02 02:33:00,56.196692179307796
SystemA,2024-01-02 02:34:00,57.133061927843364
SystemB,2024-01-02 02:34:00,56.25178133467286
SystemC,2024-01-02 02:34:00,56.15186400056745
SystemA,2024-01-02 02:35:00,56.68719560263272
SystemB,2024-01-02 02:35:00,56.40100336371991
SystemC,2024-01-02 02:35:00,56.01000130588006
SystemA,2024-01-02 02:36:00,56.28660061070041
SystemB,2024-01-02 02:36:00,56.476429075181436
SystemC,2024-01-02 02:36:00,56.2612547717489
SystemA,2024-01-02 02:37:00,56.22330279527431
SystemB,2024-01-02 02:37:00,56.63383169664541
SystemC,2024-01-02 02:37:00,55.732243367045044
SystemA,2024-01-02 02:38:00,56.95728404600227
SystemB,2024-01-02 02:38:00,56.96459552315292
SystemC,2024-01-02 02:38:00,57.049932107760085
SystemA,2024-01-02 02:39:00,57.07997473002718
SystemB,2024-01-02 02:39:00,55.90282648885585
SystemC,2024-01-02 02:39:00,56.276038497940625
SystemA,2024-01-02 02:40:00,56.45340867885834
SystemB,2024-01-02 02:40:00,56.45175387981521
SystemC,2024-01-02 02:40:00,56.645655801267566
SystemA,2024-01-02 02:41:00,56.46827800366882
SystemB,2024-01-02 02:41:00,56.73989317677376
SystemC,2024-01-02 02:41:00,55.829001895111745
SystemA,2024-01-02 02:42:00,56.5700658676445
SystemB,2024-01-02 02:42:00,55.79921261251217
SystemC,2024-01-02 02:42:00,57.071191541432526
SystemA,2024-01-02 02:43:00,56.07340453229149
SystemB,2024-01-02 02:43:00,56.83395207316812
SystemC,2024-01-02 02:43:00,56.38833143644454
SystemA,2024-01-02 02:44:00,56.17252553721927
SystemB,2024-01-02 02:44:00,56.74858949120766
SystemC,2024-01-02 02:44:00,57.44554953204346
SystemA,2024-01-02 02:45:00,56.71791603107446
SystemB,2024-01-02 02:45:00,56.06375391206156
SystemC,2024-01-02 02:45:00,55.95107702114868
SystemA,2024-01-02 02:46:00,56.98143730153644
SystemB,2024-01-02 02:46:00,57.12161322997881
SystemC,2024-01-02 02:46:00,56.79592580495128
SystemA,2024-01-02 02:47:00,57.02272019471169
SystemB,2024-01-02 02:47:00,57.14078117259537
SystemC,2024-01-02 02:47:00,57.46628261539138
SystemA,2024-01-02 02:48:00,56.85851867783223
SystemB,2024-01-02 02:48:00,56.98177714824882
SystemC,2024-01-02 02:48:00,54.79555858044279
SystemA,2024-01-02 02:49:00,56.57233356128349
SystemB,2024-01-02 02:49:00,56.51343371943304
SystemC,2024-01-02 02:49:00,56.764602191601995
SystemA,2024-01-02 02:50:00,56.17853478290078
SystemB,2024-01-02 02:50:00,56.38193768763757
SystemC,2024-01-02 02:50:00,56.281777919692225
SystemA,2024-01-02 02:51:00,56.11148830073864
SystemB,2024-01-02 02:51:00,57.08941479664704
SystemC,2024-01-02 02:51:00,56.901113200291945
SystemA,2024-01-02 02:52:00,56.593581150580626
SystemB,2024-01-02 02:52:00,56.22072049275375
SystemC,2024-01-02 02:52:00,57.092408322540706
SystemA,2024-01-02 02:53:00,57.088456212535704
SystemB,2024-01-02 02:53:00,57.20179727049275
SystemC,2024-01-02 02:53:00,57.52755091464292
SystemA,2024-01-02 02:54:00,56.26730373626332
SystemB,2024-01-02 02:54:00,57.34090548168023
SystemC,2024-01-02 02:54:00,57.49604846368696
SystemA,2024-01-02 02:55:00,57.5681496814981
SystemB,2024-01-02 02:55:00,56.87500054260455
SystemC,2024-01-02 02:55:00,57.00279682689329
SystemA,2024-01-02 02:56:00,56.39366914096526
SystemB,2024-01-02 02:56:00,57.06468961721999
SystemC,2024-01-02 02:56:00,56.80683509495748
SystemA,2024-01-02 02:57:00,56.60796468987606
SystemB,2024-01-02 02:57:00,57.019404513536614
SystemC,2024-01-02 02:57:00,57.326981694881944
SystemA,2024-01-02 02:58:00,56.90808273941417
SystemB,2024-01-02 02:58:00,57.10580073791414
SystemC,2024-01-02 02:58:00,55.98841327595373
SystemA,2024-01-02 02:59:00,57.031142267973216
SystemB,2024-01-02 02:59:00,58.002852611802965
SystemC,2024-01-02 02:59:00,57.67588583734862
SystemA,2024-01-02 03:00:00,57.431114553279805
SystemB,2024-01-02 03:00:00,57.992798658163245
SystemC,2024-01-02 03:00:00,58.06218230675979
SystemA,2024-01-02 03:01:00,57.939550251659874
SystemB,2024-01-02 03:01:00,57.51874618713546
SystemC,2024-01-02 03:01:00,56.996521898301054
SystemA,2024-01-02 03:02:00,57.473945582503184
SystemB,2024-01-02 03:02:00,57.50164025596114
SystemC,2024-01-02 03:02:00,57.268489150026284
SystemA,2024-01-02 03:03:00,56.99230538240867
SystemB,2024-01-02 03:03:00,56.5964315223483
SystemC,2024-01-02 03:03:00,57.10333520238922
SystemA,2024-01-02 03:04:00,57.602650088950526
SystemB,2024-01-02 03:04:00,57.71963353376955
SystemC,2024-01-02 03:04:00,56.87546686353642
SystemA,2024-01-02 03:05:00,57.09451627455299
SystemB,2024-01-02 03:05:00,56.84002057064817
SystemC,2024-01-02 03:05:00,57.86902994725133
SystemA,2024-01-02 03:06:00,57.52211312893944
SystemB,2024-01-02 03:06:00,57.28561012860864
SystemC,2024-01-02 03:06:00,57.94625582939846
SystemA,2024-01-02 03:07:00,57.417495756059076
SystemB,2024-01-02 03:07:00,57.374345215299606
SystemC,2024-01-02 03:07:00,57.26959679967277
SystemA,2024-01-02 03:08:00,57.666926288013485
SystemB,2024-01-02 03:08:00,57.06458105889167
SystemC,2024-01-02 03:08:00,57.05452985708957
SystemA,2024-01-02 03:09:00,57.67672681436811
SystemB,2024-01-02 03:09:00,57.48605367685491
SystemC,2024-01-02 03:09:00,57.84825106483161
SystemA,2024-01-02 03:10:00,57.19669531618873
SystemB,2024-01-02 03:10:00,57.772661650246604
SystemC,2024-01-02 03:10:00,57.01797517771943
SystemA,2024-01-02 03:11:00,56.7639196329406
SystemB,2024-01-02 03:11:00,57.58222254018263
SystemC,2024-01-02 03:11:00,56.542024681126556
SystemA,2024-01-02 03:12:00,56.954637706071566
SystemB,2024-01-02 03:12:00,57.208072166262774
SystemC,2024-01-02 03:12:00,77.02064352506198
SystemA,2024-01-02 03:13:00,57.883662957694874
SystemB,2024-01-02 03:13:00,57.27524607433939
SystemC,2024-01-02 03:13:00,57.30811767564085
SystemA,2024-01-02 03:14:00,57.94019528312723
SystemB,2024-01-02 03:14:00,56.76283527114563
SystemC,2024-01-02 03:14:00,57.446226185109424
SystemA,2024-01-02 03:15:00,57.3100822972095
SystemB,2024-01-02 03:15:00,57.21174941061424
SystemC,2024-01-02 03:15:00,56.96986199015497
SystemA,2024-01-02 03:16:00,57.67645124550585
SystemB,2024-01-02 03:16:00,57.74848619919989
SystemC,2024-01-02 03:16:00,57.30624506971417
SystemA,2024-01-02 03:17:00,57.34598224378023
SystemB,2024-01-02 03:17:00,58.59766275447235
SystemC,2024-01-02 03:17:00,56.943427996360434
SystemA,2024-01-02 03:18:00,58.373408756116554
SystemB,2024-01-02 03:18:00,57.97535982211014
SystemC,2024-01-02 03:18:00,57.469073137848774
SystemA,2024-01-02 03:19:00,57.54710762283914
SystemB,2024-01-02 03:19:00,58.05202790960967
SystemC,2024-01-02 03:19:00,58.45709687028829
SystemA,2024-01-02 03:20:00,58.04842397188595
SystemB,2024-01-02 03:20:00,57.81619735700298
SystemC,2024-01-02 03:20:00,57.30340136062491
SystemA,2024-01-02 03:21:00,58.20067757838957
SystemB,2024-01-02 03:21:00,57.08940652760855
SystemC,2024-01-02 03:21:00,57.024546549802466
SystemA,2024-01-02 03:22:00,57.658586185959486
SystemB,2024-01-02 03:22:00,57.426434541818104
SystemC,2024-01-02 03:22:00,58.25202915807322
SystemA,2024-01-02 03:23:00,79.31442260779079
SystemB,2024-01-02 03:23:00,57.60143650259765
SystemC,2024-01-02 03:23:00,58.00583927147009
SystemA,2024-01-02 03:24:00,57.72056077272427
SystemB,2024-01-02 03:24:00,58.30693484187841
SystemC,2024-01-02 03:24:00,58.18390823525228
SystemA,2024-01-02 03:25:00,57.53558826906942
SystemB,2024-01-02 03:25:00,57.97490193470864
SystemC,2024-01-02 03:25:00,58.11543444024143
SystemA,2024-01-02 03:26:00,56.986287144403526
SystemB,2024-01-02 03:26:00,58.20557057914004
SystemC,2024-01-02 03:26:00,58.38381404028427
SystemA,2024-01-02 03:27:00,58.59153479234834
SystemB,2024-01-02 03:27:00,59.26510664704744
SystemC,2024-01-02 03:27:00,57.64411252398643
SystemA,2024-01-02 03:28:00,57.48671449124641
SystemB,2024-01-02 03:28:00,57.89274949639688
SystemC,2024-01-02 03:28:00,57.91208424344749
SystemA,2024-01-02 03:29:00,58.470111091109914
SystemB,2024-01-02 03:29:00,58.045284971258916
SystemC,2024-01-02 03:29:00,58.26637039188662
SystemA,2024-01-02 03:30:00,59.3657894265961
SystemB,2024-01-02 03:30:00,58.09337007141893
SystemC,2024-01-02 03:30:00,58.00956417614939
SystemA,2024-01-02 03:31:00,57.435145895190054
SystemB,2024-01-02 03:31:00,58.00943846837955
SystemC,2024-01-02 03:31:00,58.37839452688316
SystemA,2024-01-02 03:32:00,57.794014963576906
SystemB,2024-01-02 03:32:00,57.5982869727896
SystemC,2024-01-02 03:32:00,58.36938568241016
SystemA,2024-01-02 03:33:00,58.011504583691234
SystemB,2024-01-02 03:33:00,58.48088845474371
SystemC,2024-01-02 03:33:00,58.10883596693165
SystemA,2024-01-02 03:34:00,57.33332599780784
SystemB,2024-01-02 03:34:00,58.25716116890379
SystemC,2024-01-02 03:34:00,58.424410261661365
SystemA,2024-01-02 03:35:00,57.91368915381728
SystemB,2024-01-02 03:35:00,58.594632342062205
SystemC,2024-01-02 03:35:00,57.74244007645552
SystemA,2024-01-02 03:36:00,58.155963937752446
SystemB,2024-01-02 03:36:00,57.97559621030979
SystemC,2024-01-02 03:36:00,57.55135864243394
SystemA,2024-01-02 03:37:00,58.393432766923155
SystemB,2024-01-02 03:37:00,58.025000606333215
SystemC,2024-01-02 03:37:00,57.815811906941484
SystemA,2024-01-02 03:38:00,57.35815632775427
SystemB,2024-01-02 03:38:00,57.989685391331705
SystemC,2024-01-02 03:38:00,57.466971181543734
SystemA,2024-01-02 03:39:00,58.675822292432585
SystemB,2024-01-02 03:39:00,57.436953027503975
SystemC,2024-01-02 03:39:00,58.723905181565236
SystemA,2024-01-02 03:40:00,57.83320977431633
SystemB,2024-01-02 03:40:00,58.235766452999705
SystemC,2024-01-02 03:40:00,57.59041670840718
SystemA,2024-01-02 03:41:00,58.65759333533214
SystemB,2024-01-02 03:41:00,58.48458800709625
SystemC,2024-01-02 03:41:00,58.6293866047503
SystemA,2024-01-02 03:42:00,58.41491952106152
SystemB,2024-01-02 03:42:00,56.797404891996806
SystemC,2024-01-02 03:42:00,57.75640478645192
SystemA,2024-01-02 03:43:00,57.89859384395833
SystemB,2024-01-02 03:43:00,58.57381954979015
SystemC,2024-01-02 03:43:00,58.01536302817881
SystemA,2024-01-02 03:44:00,58.18932846873905
SystemB,2024-01-02 03:44:00,58.55422086135526
SystemC,2024-01-02 03:44:00,58.832271445487336
SystemA,2024-01-02 03:45:00,57.759318402711635
SystemB,2024-01-02 03:45:00,58.72551962379225
SystemC,2024-01-02 03:45:00,58.416291106010085
SystemA,2024-01-02 03:46:00,58.4617118752186
SystemB,2024-01-02 03:46:00,58.41217896967363
SystemC,2024-01-02 03:46:00,57.21721749534083
SystemA,2024-01-02 03:47:00,58.380376335752
SystemB,2024-01-02 03:47:00,57.77877999136238
SystemC,2024-01-02 03:47:00,58.31708342676137
SystemA,2024-01-02 03:48:00,58.159996733474244
SystemB,2024-01-02 03:48:00,57.811807414004335
SystemC,2024-01-02 03:48:00,58.24669143241469
SystemA,2024-01-02 03:49:00,59.0827651774896
SystemB,2024-01-02 03:49:00,58.904245760320414
SystemC,2024-01-02 03:49:00,58.27930050013179
SystemA,2024-01-02 03:50:00,57.76282059152404
SystemB,2024-01-02 03:50:00,58.61091830732072
SystemC,2024-01-02 03:50:00,59.19658829848906
SystemA,2024-01-02 03:51:00,58.81077068063987
SystemB,2024-01-02 03:51:00,58.5653663332469
SystemC,2024-01-02 03:51:00,58.33602425096775
SystemA,2024-01-02 03:52:00,58.280837608903
SystemB,2024-01-02 03:52:00,57.798282363477796
SystemC,2024-01-02 03:52:00,58.567221125291994
SystemA,2024-01-02 03:53:00,58.0414674111963
SystemB,2024-01-02 03:53:00,58.883332630874584
SystemC,2024-01-02 03:53:00,58.85294765444948
SystemA,2024-01-02 03:54:00,59.77543514187937
SystemB,2024-01-02 03:54:00,58.199924485758835
SystemC,2024-01-02 03:54:00,58.169991721154474
SystemA,2024-01-02 03:55:00,58.04576700052165
SystemB,2024-01-02 03:55:00,58.43243651318982
SystemC,2024-01-02 03:55:00,58.28331182405609
SystemA,2024-01-02 03:56:00,58.666721090949004
SystemB,2024-01-02 03:56:00,59.17549766668631
SystemC,2024-01-02 03:56:00,58.461890547336566
SystemA,2024-01-02 03:57:00,58.433535747753716
SystemB,2024-01-02 03:57:00,59.03962102218456
SystemC,2024-01-02 03:57:00,58.043683611955466
SystemA,2024-01-02 03:58:00,58.5467743400801
SystemB,2024-01-02 03:58:00,58.84264542268814
SystemC,2024-01-02 03:58:00,58.641524685700794
SystemA,2024-01-02 03:59:00,59.40708742318701
SystemB,2024-01-02 03:59:00,58.486234597343035
SystemC,2024-01-02 03:59:00,58.234380474389894
SystemA,2024-01-02 04:00:00,59.71507701416149
SystemB,2024-01-02 04:00:00,58.68594867629724
SystemC,2024-01-02 04:00:00,59.043951290341376
SystemA,2024-01-02 04:01:00,58.73367678574855
SystemB,2024-01-02 04:01:00,59.14419096556107
SystemC,2024-01-02 04:01:00,58.45851543916036
SystemA,2024-01-02 04:02:00,57.36953018483564
SystemB,2024-01-02 04:02:00,58.52383470083615
SystemC,2024-01-02 04:02:00,58.59924831659043
SystemA,2024-01-02 04:03:00,59.78181985515027
SystemB,2024-01-02 04:03:00,59.93934028504932
SystemC,2024-01-02 04:03:00,59.88257502088526
SystemA,2024-01-02 04:04:00,59.95857519626093
SystemB,2024-01-02 04:04:00,57.91697589929453
SystemC,2024-01-02 04:04:00,58.91333606671814
SystemA,2024-01-02 04:05:00,59.35672757898977
SystemB,2024-01-02 04:05:00,58.54133524060527
SystemC,2024-01-02 04:05:00,56.88210656083935
SystemA,2024-01-02 04:06:00,58.55993133286358
SystemB,2024-01-02 04:06:00,59.51930772952701
SystemC,2024-01-02 04:06:00,58.822383205809444
SystemA,2024-01-02 04:07:00,59.107016719926
SystemB,2024-01-02 04:07:00,58.71060417862321
SystemC,2024-01-02 04:07:00,59.08060844750845
SystemA,2024-01-02 04:08:00,57.45246080425204
SystemB,2024-01-02 04:08:00,59.36986521036578
SystemC,2024-01-02 04:08:00,58.89160937614538
SystemA,2024-01-02 04:09:00,58.48756073095852
SystemB,2024-01-02 04:09:00,58.59596275028205
SystemC,2024-01-02 04:09:00,59.43543488864333
SystemA,2024-01-02 04:10:00,59.214441628401595
SystemB,2024-01-02 04:10:00,58.377113477815904
SystemC,2024-01-02 04:10:00,57.82329729416473
SystemA,2024-01-02 04:11:00,58.203051917587935
SystemB,2024-01-02 04:11:00,59.07501778778166
SystemC,2024-01-02 04:11:00,59.779061756168744
SystemA,2024-01-02 04:12:00,59.09129329844909
SystemB,2024-01-02 04:12:00,58.815423522249674
SystemC,2024-01-02 04:12:00,59.333872554019116
SystemA,2024-01-02 04:13:00,58.500160789102615
SystemB,2024-01-02 04:13:00,38.838026094457575
SystemC,2024-01-02 04:13:00,58.33388281823114
SystemA,2024-01-02 04:14:00,58.08039277126718
SystemB,2024-01-02 04:14:00,59.11299206466804
SystemC,2024-01-02 04:14:00,58.7157656184161
SystemA,2024-01-02 04:15:00,58.17180835508602
SystemB,2024-01-02 04:15:00,58.8894300813612
SystemC,2024-01-02 04:15:00,59.64083061586225
SystemA,2024-01-02 04:16:00,59.355524923618155
SystemB,2024-01-02 04:16:00,59.2010620215422
SystemC,2024-01-02 04:16:00,59.61858980484475
SystemA,2024-01-02 04:17:00,59.66654025139299
SystemB,2024-01-02 04:17:00,59.08725892102073
SystemC,2024-01-02 04:17:00,59.10103647934015
SystemA,2024-01-02 04:18:00,58.642619051336595
SystemB,2024-01-02 04:18:00,59.55078994645303
SystemC,2024-01-02 04:18:00,58.58458113549535
SystemA,2024-01-02 04:19:00,58.86587673531177
SystemB,2024-01-02 04:19:00,59.27414633844867
SystemC,2024-01-02 04:19:00,59.379978820013996
SystemA,2024-01-02 04:20:00,59.00306118165057
SystemB,2024-01-02 04:20:00,58.306943557626276
SystemC,2024-01-02 04:20:00,58.28329243120874
SystemA,2024-01-02 04:21:00,58.601522483322924
SystemB,2024-01-02 04:21:00,58.86811481861845
SystemC,2024-01-02 04:21:00,58.417299446615154
SystemA,2024-01-02 04:22:00,58.977150835719115
SystemB,2024-01-02 04:22:00,59.640286111805416
SystemC,2024-01-02 04:22:00,58.72343831019634
SystemA,2024-01-02 04:23:00,58.57886515360502
SystemB,2024-01-02 04:23:00,58.92914677580819
SystemC,2024-01-02 04:23:00,59.57516622464452
SystemA,2024-01-02 04:24:00,59.13153095900388
SystemB,2024-01-02 04:24:00,60.051718684064745
SystemC,2024-01-02 04:24:00,58.64399061874214
SystemA,2024-01-02 04:25:00,59.36987505402075
SystemB,2024-01-02 04:25:00,59.3966755908344
SystemC,2024-01-02 04:25:00,59.56727338614503
SystemA,2024-01-02 04:26:00,58.46927965944032
SystemB,2024-01-02 04:26:00,59.373539010139
SystemC,2024-01-02 04:26:00,59.26113753456387
SystemA,2024-01-02 04:27:00,59.467182993789955
SystemB,2024-01-02 04:27:00,59.85880277850824
SystemC,2024-01-02 04:27:00,59.28796153855532
SystemA,2024-01-02 04:28:00,59.50890175647368
SystemB,2024-01-02 04:28:00,58.609045437862726
SystemC,2024-01-02 04:28:00,58.20091816143943
SystemA,2024-01-02 04:29:00,59.18104084373904
SystemB,2024-01-02 04:29:00,57.968798306191
SystemC,2024-01-02 04:29:00,59.36640482992201
SystemA,2024-01-02 04:30:00,59.56767212252656
SystemB,2024-01-02 04:30:00,58.8708297761606
SystemC,2024-01-02 04:30:00,58.92837954797854
SystemA,2024-01-02 04:31:00,59.6754347625308
SystemB,2024-01-02 04:31:00,59.52923910174105
SystemC,2024-01-02 04:31:00,59.786492424863695
SystemA,2024-01-02 04:32:00,60.15807914170509
SystemB,2024-01-02 04:32:00,59.72411475908986
SystemC,2024-01-02 04:32:00,59.249750442536836
SystemA,2024-01-02 04:33:00,59.15149014778924
SystemB,2024-01-02 04:33:00,59.54597513314998
SystemC,2024-01-02 04:33:00,59.77145065236068
SystemA,2024-01-02 04:34:00,60.336426236114356
SystemB,2024-01-02 04:34:00,59.61412636005431
SystemC,2024-01-02 04:34:00,59.5415691408292
SystemA,2024-01-02 04:35:00,59.154817440715334
SystemB,2024-01-02 04:35:00,60.0324301138426
SystemC,2024-01-02 04:35:00,59.46691229576077
SystemA,2024-01-02 04:36:00,58.837351422020376
SystemB,2024-01-02 04:36:00,59.21028909756165
SystemC,2024-01-02 04:36:00,59.66623735227309
SystemA,2024-01-02 04:37:00,59.991626805088735
SystemB,2024-01-02 04:37:00,59.9304590031678
SystemC,2024-01-02 04:37:00,59.848413424796064
SystemA,2024-01-02 04:38:00,58.99383648458095
SystemB,2024-01-02 04:38:00,58.81327189442223
SystemC,2024-01-02 04:38:00,59.301070843850006
SystemA,2024-01-02 04:39:00,60.21790147995631
SystemB,2024-01-02 04:39:00,58.74786281811972
SystemC,2024-01-02 04:39:00,59.52932180487657
SystemA,2024-01-02 04:40:00,59.06037774094615
SystemB,2024-01-02 04:40:00,59.1349668638546
SystemC,2024-01-02 04:40:00,59.7150997360573
SystemA,2024-01-02 04:41:00,59.39460884330919
SystemB,2024-01-02 04:41:00,59.80422450658673
SystemC,2024-01-02 04:41:00,59.45620796212931
SystemA,2024-01-02 04:42:00,58.916889724947204
SystemB,2024-01-02 04:42:00,58.54772762828502
SystemC,2024-01-02 04:42:00,60.19344484680474
SystemA,2024-01-02 04:43:00,59.581690474821755
SystemB,2024-01-02 04:43:00,59.97393137612103
SystemC,2024-01-02 04:43:00,59.90637028429886
SystemA,2024-01-02 04:44:00,58.9838508402861
SystemB,2024-01-02 04:44:00,60.19848486368473
SystemC,2024-01-02 04:44:00,59.05948042465331
SystemA,2024-01-02 04:45:00,59.355816603069414
SystemB,2024-01-02 04:45:00,58.99287571081851
SystemC,2024-01-02 04:45:00,58.8271263038511
SystemA,2024-01-02 04:46:00,58.92432599483544
SystemB,2024-01-02 04:46:00,59.60188640132565
SystemC,2024-01-02 04:46:00,59.80471757879528
SystemA,2024-01-02 04:47:00,59.10217317098913
SystemB,2024-01-02 04:47:00,59.774083902273226
SystemC,2024-01-02 04:47:00,59.50221424251809
SystemA,2024-01-02 04:48:00,59.03004333772965
SystemB,2024-01-02 04:48:00,58.99977948091214
SystemC,2024-01-02 04:48:00,58.308113744321545
SystemA,2024-01-02 04:49:00,59.68357474314888
SystemB,2024-01-02 04:49:00,59.444141542153794
SystemC,2024-01-02 04:49:00,59.71984917783504
SystemA,2024-01-02 04:50:00,58.99621929202256
SystemB,2024-01-02 04:50:00,59.44615152308233
SystemC,2024-01-02 04:50:00,60.00707649169231
SystemA,2024-01-02 04:51:00,60.051299790759735
SystemB,2024-01-02 04:51:00,59.364517929435024
SystemC,2024-01-02 04:51:00,58.72673904938387
SystemA,2024-01-02 04:52:00,60.45275103916788
SystemB,2024-01-02 04:52:00,59.74358472707639
SystemC,2024-01-02 04:52:00,58.83352904878724
SystemA,2024-01-02 04:53:00,59.525211090452316
SystemB,2024-01-02 04:53:00,59.79916847309933
SystemC,2024-01-02 04:53:00,58.69942427164633
SystemA,2024-01-02 04:54:00,59.18501941766114
SystemB,2024-01-02 04:54:00,59.63336282140497
SystemC,2024-01-02 04:54:00,60.09817603826425
SystemA,2024-01-02 04:55:00,59.664438818475446
SystemB,2024-01-02 04:55:00,59.4678103699322
SystemC,2024-01-02 04:55:00,59.96214227904326
SystemA,2024-01-02 04:56:00,59.63358534781335
SystemB,2024-01-02 04:56:00,59.6438160673085
SystemC,2024-01-02 04:56:00,59.5721674491325
SystemA,2024-01-02 04:57:00,58.62709761298242
SystemB,2024-01-02 04:57:00,59.86507601038741
SystemC,2024-01-02 04:57:00,60.16312686350502
SystemA,2024-01-02 04:58:00,59.7696592162441
SystemB,2024-01-02 04:58:00,59.33583745820107
SystemC,2024-01-02 04:58:00,59.99441669603967
SystemA,2024-01-02 04:59:00,59.394938446995894
SystemB,2024-01-02 04:59:00,59.574899293236
SystemC,2024-01-02 04:59:00,60.09732688582977
SystemA,2024-01-02 05:00:00,58.98279210027389
SystemB,2024-01-02 05:00:00,60.14114729417695
SystemC,2024-01-02 05:00:00,60.29626030704078
SystemA,2024-01-02 05:01:00,59.7034199395235
SystemB,2024-01-02 05:01:00,60.784193516289356
SystemC,2024-01-02 05:01:00,59.38428468071511
SystemA,2024-01-02 05:02:00,60.127865646783356
SystemB,2024-01-02 05:02:00,60.73656447447618
SystemC,2024-01-02 05:02:00,59.702266688643455
